epoch,accuracy,loss,val_accuracy,val_loss
63,0.996874988079071,0.014847340993583202,0.8656250238418579,0.7050214409828186
64,0.9906250238418579,0.029653901234269142,0.875,0.6203283071517944
65,0.9878906607627869,0.032254260033369064,0.8843750357627869,0.604345440864563
66,0.992968738079071,0.03016410768032074,0.887499988079071,0.563890278339386
67,0.994921863079071,0.015822172164916992,0.8812500238418579,0.6667602062225342
68,0.998828113079071,0.008544588461518288,0.887499988079071,0.6326563954353333
69,0.99609375,0.01300355326384306,0.8843750357627869,0.5989565253257751
70,0.999218761920929,0.00447255140170455,0.879687488079071,0.7049631476402283
71,0.9996094107627869,0.004179035313427448,0.879687488079071,0.7091805934906006
72,0.998828113079071,0.005379968788474798,0.8765625357627869,0.7390479445457458
73,0.996874988079071,0.009581265039741993,0.8734375238418579,0.7870699763298035
74,0.998046875,0.009975671768188477,0.8812500238418579,0.673107385635376
75,0.951171875,0.18926502764225006,0.901562511920929,0.34618863463401794
76,0.9886718988418579,0.04329785704612732,0.893750011920929,0.4339786171913147
77,0.9976562857627869,0.01620366983115673,0.878125011920929,0.5395610928535461
78,0.999218761920929,0.01046721450984478,0.8843750357627869,0.5010263919830322
79,0.9964843988418579,0.014415927231311798,0.875,0.6044104695320129
80,0.997265636920929,0.009572657756507397,0.878125011920929,0.6270962953567505
81,0.9984375238418579,0.006420881953090429,0.8765625357627869,0.6004412174224854
82,1.0,0.003984158858656883,0.879687488079071,0.6377567052841187
83,1.0,0.002795374020934105,0.8812500238418579,0.6313055157661438
84,0.992968738079071,0.020172271877527237,0.890625,0.5574972033500671
85,1.0,0.003934839274734259,0.8765625357627869,0.5915912389755249
86,0.9996094107627869,0.005303813144564629,0.878125011920929,0.6600727438926697
87,0.9996094107627869,0.0037129789125174284,0.878125011920929,0.6834057569503784
88,1.0,0.0017753656720742583,0.878125011920929,0.7021082043647766
89,0.998828113079071,0.002970888977870345,0.885937511920929,0.7464812994003296
90,1.0,0.0017634707037359476,0.879687488079071,0.6884118914604187
91,1.0,0.0011702406918630004,0.8765625357627869,0.7990432381629944
92,0.999218761920929,0.0034458681475371122,0.887499988079071,0.7659425139427185
93,1.0,0.0017353435978293419,0.8843750357627869,0.6843869686126709
94,1.0,0.0011651251697912812,0.879687488079071,0.7411936521530151
95,0.9996094107627869,0.001790350885130465,0.8890625238418579,0.7421132922172546
96,1.0,0.0015284059336408973,0.875,0.8278287053108215
97,1.0,0.000606725225225091,0.875,0.8010717630386353
98,1.0,0.0006921562016941607,0.871874988079071,0.7801193594932556
99,1.0,0.0009276173077523708,0.8812500238418579,0.8353323936462402
